2025-10-27 15:49:08,007 | INFO | MainProcess | === Start solve() ===
2025-10-27 16:56:53,126 | INFO | MainProcess | Found a solution 69
2025-10-27 16:56:53,126 | INFO | MainProcess | [Test k=221, w=69] Time: 18.43 seconds
2025-10-27 16:56:54,908 | INFO | Process-78 | Number of variables: 301327
2025-10-27 16:56:54,909 | INFO | Process-78 | Number of clauses: 1885515
2025-10-27 16:56:56,345 | INFO | Process-78 | CNF written to cnf/v2/O_n425_k221/O_n425_k221_w70.cnf
2025-10-27 16:56:56,346 | INFO | Process-78 | [PAINLESS] Running: ./painless/build/release/painless_release -c=4 -solver=cckk -no-model cnf/v2/O_n425_k221/O_n425_k221_w70.cnf
2025-10-27 16:57:21,091 | INFO | Process-78 | [PAINLESS] status=SAT rc=10 time=24.75s
2025-10-27 16:57:21,091 | RESULT | Process-78 | [PAINLESS] result: status=SAT time=24.75s rc=10
2025-10-27 16:57:21,091 | RESULT | Process-78 | [PAINLESS] Shortcut: SAT at width=70
2025-10-27 16:57:21,092 | RESULT | Process-78 | Time taken: 27.962530612945557 seconds
2025-10-27 16:57:21,322 | INFO | MainProcess | Found a solution 70
2025-10-27 16:57:21,322 | INFO | MainProcess | [Test k=221, w=70] Time: 28.19 seconds
2025-10-27 16:57:23,127 | INFO | Process-79 | Number of variables: 301327
2025-10-27 16:57:23,128 | INFO | Process-79 | Number of clauses: 1890565
2025-10-27 16:57:24,549 | INFO | Process-79 | CNF written to cnf/v2/O_n425_k221/O_n425_k221_w71.cnf
2025-10-27 16:57:24,550 | INFO | Process-79 | [PAINLESS] Running: ./painless/build/release/painless_release -c=4 -solver=cckk -no-model cnf/v2/O_n425_k221/O_n425_k221_w71.cnf
2025-10-27 16:59:44,479 | INFO | Process-79 | [PAINLESS] status=SAT rc=10 time=139.93s
2025-10-27 16:59:44,480 | RESULT | Process-79 | [PAINLESS] result: status=SAT time=139.93s rc=10
2025-10-27 16:59:44,480 | RESULT | Process-79 | [PAINLESS] Shortcut: SAT at width=71
2025-10-27 16:59:44,481 | RESULT | Process-79 | Time taken: 143.15547847747803 seconds
2025-10-27 16:59:44,670 | INFO | MainProcess | Found a solution 71
2025-10-27 16:59:44,670 | INFO | MainProcess | [Test k=221, w=71] Time: 143.35 seconds
2025-10-27 16:59:46,336 | INFO | Process-80 | Number of variables: 301327
2025-10-27 16:59:46,337 | INFO | Process-80 | Number of clauses: 1895615
2025-10-27 16:59:47,733 | INFO | Process-80 | CNF written to cnf/v2/O_n425_k221/O_n425_k221_w72.cnf
2025-10-27 16:59:47,733 | INFO | Process-80 | [PAINLESS] Running: ./painless/build/release/painless_release -c=4 -solver=cckk -no-model cnf/v2/O_n425_k221/O_n425_k221_w72.cnf
2025-10-27 17:16:35,643 | INFO | Process-80 | [PAINLESS] status=SAT rc=10 time=1007.91s
2025-10-27 17:16:35,644 | RESULT | Process-80 | [PAINLESS] result: status=SAT time=1007.91s rc=10
2025-10-27 17:16:35,644 | RESULT | Process-80 | [PAINLESS] Shortcut: SAT at width=72
2025-10-27 17:16:35,644 | RESULT | Process-80 | Time taken: 1010.9705016613007 seconds
2025-10-27 17:16:35,854 | INFO | MainProcess | Found a solution 72
2025-10-27 17:16:35,855 | INFO | MainProcess | [Test k=221, w=72] Time: 1011.18 seconds
2025-10-27 17:16:37,718 | INFO | Process-81 | Number of variables: 301327
2025-10-27 17:16:37,718 | INFO | Process-81 | Number of clauses: 1900665
2025-10-27 17:16:39,136 | INFO | Process-81 | CNF written to cnf/v2/O_n425_k221/O_n425_k221_w73.cnf
2025-10-27 17:16:39,137 | INFO | Process-81 | [PAINLESS] Running: ./painless/build/release/painless_release -c=4 -solver=cckk -no-model cnf/v2/O_n425_k221/O_n425_k221_w73.cnf
2025-10-27 17:23:19,285 | INFO | MainProcess | No solution found 73
2025-10-27 17:23:19,285 | INFO | MainProcess | [Test k=221, w=73] Time: 403.43 seconds
2025-10-27 17:23:19,286 | INFO | MainProcess | $$$$
2025-10-27 17:23:19,286 | INFO | MainProcess | -72
2025-10-27 17:23:19,286 | INFO | MainProcess | $$$$
2025-10-27 17:23:19,287 | INFO | MainProcess | Time taken for O-impcol_d.mtx.rnd with k = 221: 1817.1232650279999 seconds
2025-10-27 17:23:19,287 | INFO | MainProcess | Maximum width before timeout for O-impcol_d.mtx.rnd is 72
2025-10-27 17:23:19,287 | INFO | MainProcess | time out
2025-10-27 17:23:23,187 | INFO | Process-82 | Number of variables: 469032
2025-10-27 17:23:23,188 | INFO | Process-82 | Number of clauses: 3035736
2025-10-27 17:23:25,656 | INFO | Process-82 | CNF written to cnf/v2/P_n445_k333/P_n445_k333_w58.cnf
2025-10-27 17:23:25,658 | INFO | Process-82 | [PAINLESS] Running: ./painless/build/release/painless_release -c=4 -solver=cckk -no-model cnf/v2/P_n445_k333/P_n445_k333_w58.cnf
2025-10-27 17:23:34,700 | INFO | Process-82 | [PAINLESS] status=SAT rc=10 time=9.04s
2025-10-27 17:23:34,700 | RESULT | Process-82 | [PAINLESS] result: status=SAT time=9.04s rc=10
2025-10-27 17:23:34,701 | RESULT | Process-82 | [PAINLESS] Shortcut: SAT at width=58
2025-10-27 17:23:34,701 | RESULT | Process-82 | Time taken: 15.390199422836304 seconds
2025-10-27 17:23:35,061 | INFO | MainProcess | Found a solution 58
2025-10-27 17:23:35,061 | INFO | MainProcess | [Test k=333, w=58] Time: 15.75 seconds
2025-10-27 17:23:40,531 | INFO | Process-83 | Number of variables: 469032
2025-10-27 17:23:40,532 | INFO | Process-83 | Number of clauses: 3042398
2025-10-27 17:23:43,058 | INFO | Process-83 | CNF written to cnf/v2/P_n445_k333/P_n445_k333_w59.cnf
2025-10-27 17:23:43,059 | INFO | Process-83 | [PAINLESS] Running: ./painless/build/release/painless_release -c=4 -solver=cckk -no-model cnf/v2/P_n445_k333/P_n445_k333_w59.cnf
2025-10-27 17:23:53,468 | INFO | Process-83 | [PAINLESS] status=SAT rc=10 time=10.41s
2025-10-27 17:23:53,469 | RESULT | Process-83 | [PAINLESS] result: status=SAT time=10.41s rc=10
2025-10-27 17:23:53,469 | RESULT | Process-83 | [PAINLESS] Shortcut: SAT at width=59
2025-10-27 17:23:53,470 | RESULT | Process-83 | Time taken: 18.4061336517334 seconds
2025-10-27 17:23:53,783 | INFO | MainProcess | Found a solution 59
2025-10-27 17:23:53,784 | INFO | MainProcess | [Test k=333, w=59] Time: 18.72 seconds
2025-10-27 17:23:57,178 | INFO | Process-84 | Number of variables: 469032
2025-10-27 17:23:57,179 | INFO | Process-84 | Number of clauses: 3049060
2025-10-27 17:23:59,530 | INFO | Process-84 | CNF written to cnf/v2/P_n445_k333/P_n445_k333_w60.cnf
2025-10-27 17:23:59,531 | INFO | Process-84 | [PAINLESS] Running: ./painless/build/release/painless_release -c=4 -solver=cckk -no-model cnf/v2/P_n445_k333/P_n445_k333_w60.cnf
2025-10-27 17:24:26,922 | INFO | Process-84 | [PAINLESS] status=SAT rc=10 time=27.39s
2025-10-27 17:24:26,923 | RESULT | Process-84 | [PAINLESS] result: status=SAT time=27.39s rc=10
2025-10-27 17:24:26,924 | RESULT | Process-84 | [PAINLESS] Shortcut: SAT at width=60
2025-10-27 17:24:26,924 | RESULT | Process-84 | Time taken: 33.1357958316803 seconds
2025-10-27 17:24:27,285 | INFO | MainProcess | Found a solution 60
2025-10-27 17:24:27,286 | INFO | MainProcess | [Test k=333, w=60] Time: 33.5 seconds
2025-10-27 17:24:31,050 | INFO | Process-85 | Number of variables: 469032
2025-10-27 17:24:31,051 | INFO | Process-85 | Number of clauses: 3055722
2025-10-27 17:24:33,506 | INFO | Process-85 | CNF written to cnf/v2/P_n445_k333/P_n445_k333_w61.cnf
2025-10-27 17:24:33,507 | INFO | Process-85 | [PAINLESS] Running: ./painless/build/release/painless_release -c=4 -solver=cckk -no-model cnf/v2/P_n445_k333/P_n445_k333_w61.cnf
2025-10-27 17:25:27,050 | INFO | Process-85 | [PAINLESS] status=SAT rc=10 time=53.54s
2025-10-27 17:25:27,050 | RESULT | Process-85 | [PAINLESS] result: status=SAT time=53.54s rc=10
2025-10-27 17:25:27,051 | RESULT | Process-85 | [PAINLESS] Shortcut: SAT at width=61
2025-10-27 17:25:27,051 | RESULT | Process-85 | Time taken: 59.761839866638184 seconds
2025-10-27 17:25:27,474 | INFO | MainProcess | Found a solution 61
2025-10-27 17:25:27,475 | INFO | MainProcess | [Test k=333, w=61] Time: 60.19 seconds
2025-10-27 17:25:31,010 | INFO | Process-86 | Number of variables: 469032
2025-10-27 17:25:31,011 | INFO | Process-86 | Number of clauses: 3062384
2025-10-27 17:25:33,421 | INFO | Process-86 | CNF written to cnf/v2/P_n445_k333/P_n445_k333_w62.cnf
2025-10-27 17:25:33,422 | INFO | Process-86 | [PAINLESS] Running: ./painless/build/release/painless_release -c=4 -solver=cckk -no-model cnf/v2/P_n445_k333/P_n445_k333_w62.cnf
2025-10-27 17:26:40,661 | INFO | Process-86 | [PAINLESS] status=SAT rc=10 time=67.24s
2025-10-27 17:26:40,662 | RESULT | Process-86 | [PAINLESS] result: status=SAT time=67.24s rc=10
2025-10-27 17:26:40,662 | RESULT | Process-86 | [PAINLESS] Shortcut: SAT at width=62
2025-10-27 17:26:40,662 | RESULT | Process-86 | Time taken: 73.18194699287415 seconds
2025-10-27 17:26:41,041 | INFO | MainProcess | Found a solution 62
2025-10-27 17:26:41,042 | INFO | MainProcess | [Test k=333, w=62] Time: 73.56 seconds
2025-10-27 17:26:45,068 | INFO | Process-87 | Number of variables: 469032
2025-10-27 17:26:45,069 | INFO | Process-87 | Number of clauses: 3069046
2025-10-27 17:26:47,482 | INFO | Process-87 | CNF written to cnf/v2/P_n445_k333/P_n445_k333_w63.cnf
2025-10-27 17:26:47,483 | INFO | Process-87 | [PAINLESS] Running: ./painless/build/release/painless_release -c=4 -solver=cckk -no-model cnf/v2/P_n445_k333/P_n445_k333_w63.cnf
2025-10-27 17:27:57,363 | INFO | Process-87 | [PAINLESS] status=SAT rc=10 time=69.88s
2025-10-27 17:27:57,363 | RESULT | Process-87 | [PAINLESS] result: status=SAT time=69.88s rc=10
2025-10-27 17:27:57,364 | RESULT | Process-87 | [PAINLESS] Shortcut: SAT at width=63
2025-10-27 17:27:57,364 | RESULT | Process-87 | Time taken: 76.31906199455261 seconds
2025-10-27 17:27:57,701 | INFO | MainProcess | Found a solution 63
2025-10-27 17:27:57,702 | INFO | MainProcess | [Test k=333, w=63] Time: 76.66 seconds
2025-10-27 17:28:01,540 | INFO | Process-88 | Number of variables: 469032
2025-10-27 17:28:01,541 | INFO | Process-88 | Number of clauses: 3075708
2025-10-27 17:28:03,838 | INFO | Process-88 | CNF written to cnf/v2/P_n445_k333/P_n445_k333_w64.cnf
2025-10-27 17:28:03,839 | INFO | Process-88 | [PAINLESS] Running: ./painless/build/release/painless_release -c=4 -solver=cckk -no-model cnf/v2/P_n445_k333/P_n445_k333_w64.cnf
2025-10-27 17:29:38,732 | INFO | Process-88 | [PAINLESS] status=SAT rc=10 time=94.89s
2025-10-27 17:29:38,733 | RESULT | Process-88 | [PAINLESS] result: status=SAT time=94.89s rc=10
2025-10-27 17:29:38,734 | RESULT | Process-88 | [PAINLESS] Shortcut: SAT at width=64
2025-10-27 17:29:38,734 | RESULT | Process-88 | Time taken: 101.02758312225342 seconds
2025-10-27 17:29:39,061 | INFO | MainProcess | Found a solution 64
2025-10-27 17:29:39,062 | INFO | MainProcess | [Test k=333, w=64] Time: 101.36 seconds
2025-10-27 17:29:42,938 | INFO | Process-89 | Number of variables: 469032
2025-10-27 17:29:42,939 | INFO | Process-89 | Number of clauses: 3082370
2025-10-27 17:29:45,418 | INFO | Process-89 | CNF written to cnf/v2/P_n445_k333/P_n445_k333_w65.cnf
2025-10-27 17:29:45,419 | INFO | Process-89 | [PAINLESS] Running: ./painless/build/release/painless_release -c=4 -solver=cckk -no-model cnf/v2/P_n445_k333/P_n445_k333_w65.cnf
2025-10-27 17:37:43,764 | INFO | Process-89 | [PAINLESS] status=SAT rc=10 time=478.35s
2025-10-27 17:37:43,765 | RESULT | Process-89 | [PAINLESS] result: status=SAT time=478.35s rc=10
2025-10-27 17:37:43,765 | RESULT | Process-89 | [PAINLESS] Shortcut: SAT at width=65
2025-10-27 17:37:43,766 | RESULT | Process-89 | Time taken: 484.6992619037628 seconds
2025-10-27 17:37:44,115 | INFO | MainProcess | Found a solution 65
2025-10-27 17:37:44,116 | INFO | MainProcess | [Test k=333, w=65] Time: 485.05 seconds
2025-10-27 17:37:48,072 | INFO | Process-90 | Number of variables: 469032
2025-10-27 17:37:48,073 | INFO | Process-90 | Number of clauses: 3089032
2025-10-27 17:37:50,636 | INFO | Process-90 | CNF written to cnf/v2/P_n445_k333/P_n445_k333_w66.cnf
2025-10-27 17:37:50,638 | INFO | Process-90 | [PAINLESS] Running: ./painless/build/release/painless_release -c=4 -solver=cckk -no-model cnf/v2/P_n445_k333/P_n445_k333_w66.cnf
2025-10-27 17:42:19,297 | INFO | Process-90 | [PAINLESS] status=SAT rc=10 time=268.66s
2025-10-27 17:42:19,302 | RESULT | Process-90 | [PAINLESS] result: status=SAT time=268.66s rc=10
2025-10-27 17:42:19,303 | RESULT | Process-90 | [PAINLESS] Shortcut: SAT at width=66
2025-10-27 17:42:19,303 | RESULT | Process-90 | Time taken: 275.18313789367676 seconds
2025-10-27 17:42:19,674 | INFO | MainProcess | Found a solution 66
2025-10-27 17:42:19,675 | INFO | MainProcess | [Test k=333, w=66] Time: 275.56 seconds
2025-10-27 17:42:23,616 | INFO | Process-91 | Number of variables: 469032
2025-10-27 17:42:23,617 | INFO | Process-91 | Number of clauses: 3095694
2025-10-27 17:42:26,002 | INFO | Process-91 | CNF written to cnf/v2/P_n445_k333/P_n445_k333_w67.cnf
2025-10-27 17:42:26,004 | INFO | Process-91 | [PAINLESS] Running: ./painless/build/release/painless_release -c=4 -solver=cckk -no-model cnf/v2/P_n445_k333/P_n445_k333_w67.cnf
2025-10-27 17:52:24,768 | INFO | Process-91 | [PAINLESS] status=SAT rc=10 time=598.76s
2025-10-27 17:52:24,769 | RESULT | Process-91 | [PAINLESS] result: status=SAT time=598.76s rc=10
2025-10-27 17:52:24,770 | RESULT | Process-91 | [PAINLESS] Shortcut: SAT at width=67
2025-10-27 17:52:24,770 | RESULT | Process-91 | Time taken: 605.0905981063843 seconds
2025-10-27 17:52:25,161 | INFO | MainProcess | Found a solution 67
2025-10-27 17:52:25,161 | INFO | MainProcess | [Test k=333, w=67] Time: 605.48 seconds
2025-10-27 17:52:28,184 | INFO | Process-92 | Number of variables: 469032
2025-10-27 17:52:28,185 | INFO | Process-92 | Number of clauses: 3102356
2025-10-27 17:52:30,382 | INFO | Process-92 | CNF written to cnf/v2/P_n445_k333/P_n445_k333_w68.cnf
2025-10-27 17:52:30,383 | INFO | Process-92 | [PAINLESS] Running: ./painless/build/release/painless_release -c=4 -solver=cckk -no-model cnf/v2/P_n445_k333/P_n445_k333_w68.cnf
2025-10-27 17:53:22,580 | INFO | MainProcess | No solution found 68
2025-10-27 17:53:22,581 | INFO | MainProcess | [Test k=333, w=68] Time: 57.42 seconds
2025-10-27 17:53:22,581 | INFO | MainProcess | $$$$
2025-10-27 17:53:22,582 | INFO | MainProcess | -67
2025-10-27 17:53:22,582 | INFO | MainProcess | $$$$
2025-10-27 17:53:22,582 | INFO | MainProcess | Time taken for P-can__445.mtx.rnd with k = 333: 1803.2947356700897 seconds
2025-10-27 17:53:22,582 | INFO | MainProcess | Maximum width before timeout for P-can__445.mtx.rnd is 67
2025-10-27 17:53:22,582 | INFO | MainProcess | time out
2025-10-27 17:53:25,360 | INFO | Process-93 | Number of variables: 510304
2025-10-27 17:53:25,361 | INFO | Process-93 | Number of clauses: 2378177
2025-10-27 17:53:27,191 | INFO | Process-93 | CNF written to cnf/v2/Q_n494_k326/Q_n494_k326_w144.cnf
2025-10-27 17:53:27,192 | INFO | Process-93 | [PAINLESS] Running: ./painless/build/release/painless_release -c=4 -solver=cckk -no-model cnf/v2/Q_n494_k326/Q_n494_k326_w144.cnf
2025-10-27 17:53:40,640 | INFO | Process-93 | [PAINLESS] status=SAT rc=10 time=13.45s
2025-10-27 17:53:40,640 | RESULT | Process-93 | [PAINLESS] result: status=SAT time=13.45s rc=10
2025-10-27 17:53:40,641 | RESULT | Process-93 | [PAINLESS] Shortcut: SAT at width=144
2025-10-27 17:53:40,641 | RESULT | Process-93 | Time taken: 18.033382892608643 seconds
2025-10-27 17:53:40,960 | INFO | MainProcess | Found a solution 144
2025-10-27 17:53:40,961 | INFO | MainProcess | [Test k=326, w=144] Time: 18.36 seconds
2025-10-27 17:53:43,923 | INFO | Process-94 | Number of variables: 510304
2025-10-27 17:53:43,924 | INFO | Process-94 | Number of clauses: 2380510
2025-10-27 17:53:45,800 | INFO | Process-94 | CNF written to cnf/v2/Q_n494_k326/Q_n494_k326_w145.cnf
2025-10-27 17:53:45,802 | INFO | Process-94 | [PAINLESS] Running: ./painless/build/release/painless_release -c=4 -solver=cckk -no-model cnf/v2/Q_n494_k326/Q_n494_k326_w145.cnf
2025-10-27 17:54:55,744 | INFO | Process-94 | [PAINLESS] status=SAT rc=10 time=69.94s
2025-10-27 17:54:55,745 | RESULT | Process-94 | [PAINLESS] result: status=SAT time=69.94s rc=10
2025-10-27 17:54:55,745 | RESULT | Process-94 | [PAINLESS] Shortcut: SAT at width=145
2025-10-27 17:54:55,746 | RESULT | Process-94 | Time taken: 74.78073811531067 seconds
2025-10-27 17:54:56,076 | INFO | MainProcess | Found a solution 145
2025-10-27 17:54:56,077 | INFO | MainProcess | [Test k=326, w=145] Time: 75.11 seconds
2025-10-27 17:55:00,435 | INFO | Process-95 | Number of variables: 510304
2025-10-27 17:55:00,435 | INFO | Process-95 | Number of clauses: 2382843
2025-10-27 17:55:02,171 | INFO | Process-95 | CNF written to cnf/v2/Q_n494_k326/Q_n494_k326_w146.cnf
2025-10-27 17:55:02,172 | INFO | Process-95 | [PAINLESS] Running: ./painless/build/release/painless_release -c=4 -solver=cckk -no-model cnf/v2/Q_n494_k326/Q_n494_k326_w146.cnf
2025-10-27 17:55:53,126 | INFO | Process-95 | [PAINLESS] status=SAT rc=10 time=50.95s
2025-10-27 17:55:53,126 | RESULT | Process-95 | [PAINLESS] result: status=SAT time=50.95s rc=10
2025-10-27 17:55:53,127 | RESULT | Process-95 | [PAINLESS] Shortcut: SAT at width=146
2025-10-27 17:55:53,128 | RESULT | Process-95 | Time taken: 57.047278881073 seconds
2025-10-27 17:55:53,422 | INFO | MainProcess | Found a solution 146
2025-10-27 17:55:53,423 | INFO | MainProcess | [Test k=326, w=146] Time: 57.35 seconds
2025-10-27 17:55:56,431 | INFO | Process-96 | Number of variables: 510304
2025-10-27 17:55:56,432 | INFO | Process-96 | Number of clauses: 2385176
2025-10-27 17:55:58,363 | INFO | Process-96 | CNF written to cnf/v2/Q_n494_k326/Q_n494_k326_w147.cnf
2025-10-27 17:55:58,364 | INFO | Process-96 | [PAINLESS] Running: ./painless/build/release/painless_release -c=4 -solver=cckk -no-model cnf/v2/Q_n494_k326/Q_n494_k326_w147.cnf
2025-10-27 17:56:10,314 | INFO | Process-96 | [PAINLESS] status=SAT rc=10 time=11.95s
2025-10-27 17:56:10,315 | RESULT | Process-96 | [PAINLESS] result: status=SAT time=11.95s rc=10
2025-10-27 17:56:10,316 | RESULT | Process-96 | [PAINLESS] Shortcut: SAT at width=147
2025-10-27 17:56:10,316 | RESULT | Process-96 | Time taken: 16.888258934020996 seconds
2025-10-27 17:56:10,590 | INFO | MainProcess | Found a solution 147
2025-10-27 17:56:10,590 | INFO | MainProcess | [Test k=326, w=147] Time: 17.17 seconds
2025-10-27 17:56:13,297 | INFO | Process-97 | Number of variables: 510304
2025-10-27 17:56:13,297 | INFO | Process-97 | Number of clauses: 2387509
2025-10-27 17:56:15,123 | INFO | Process-97 | CNF written to cnf/v2/Q_n494_k326/Q_n494_k326_w148.cnf
2025-10-27 17:56:15,124 | INFO | Process-97 | [PAINLESS] Running: ./painless/build/release/painless_release -c=4 -solver=cckk -no-model cnf/v2/Q_n494_k326/Q_n494_k326_w148.cnf
2025-10-27 17:56:29,283 | INFO | Process-97 | [PAINLESS] status=SAT rc=10 time=14.16s
2025-10-27 17:56:29,284 | RESULT | Process-97 | [PAINLESS] result: status=SAT time=14.16s rc=10
2025-10-27 17:56:29,285 | RESULT | Process-97 | [PAINLESS] Shortcut: SAT at width=148
2025-10-27 17:56:29,285 | RESULT | Process-97 | Time taken: 18.691166162490845 seconds
2025-10-27 17:56:29,587 | INFO | MainProcess | Found a solution 148
2025-10-27 17:56:29,588 | INFO | MainProcess | [Test k=326, w=148] Time: 19.0 seconds
2025-10-27 17:56:32,767 | INFO | Process-98 | Number of variables: 510304
2025-10-27 17:56:32,768 | INFO | Process-98 | Number of clauses: 2389842
2025-10-27 17:56:34,609 | INFO | Process-98 | CNF written to cnf/v2/Q_n494_k326/Q_n494_k326_w149.cnf
2025-10-27 17:56:34,610 | INFO | Process-98 | [PAINLESS] Running: ./painless/build/release/painless_release -c=4 -solver=cckk -no-model cnf/v2/Q_n494_k326/Q_n494_k326_w149.cnf
2025-10-27 17:57:40,830 | INFO | Process-98 | [PAINLESS] status=SAT rc=10 time=66.22s
2025-10-27 17:57:40,830 | RESULT | Process-98 | [PAINLESS] result: status=SAT time=66.22s rc=10
2025-10-27 17:57:40,830 | RESULT | Process-98 | [PAINLESS] Shortcut: SAT at width=149
2025-10-27 17:57:40,831 | RESULT | Process-98 | Time taken: 71.23999547958374 seconds
2025-10-27 17:57:41,075 | INFO | MainProcess | Found a solution 149
2025-10-27 17:57:41,075 | INFO | MainProcess | [Test k=326, w=149] Time: 71.49 seconds
2025-10-27 17:57:43,259 | INFO | Process-99 | Number of variables: 510304
2025-10-27 17:57:43,260 | INFO | Process-99 | Number of clauses: 2392175
2025-10-27 17:57:44,898 | INFO | Process-99 | CNF written to cnf/v2/Q_n494_k326/Q_n494_k326_w150.cnf
2025-10-27 17:57:44,899 | INFO | Process-99 | [PAINLESS] Running: ./painless/build/release/painless_release -c=4 -solver=cckk -no-model cnf/v2/Q_n494_k326/Q_n494_k326_w150.cnf
2025-10-27 17:59:11,111 | INFO | Process-99 | [PAINLESS] status=SAT rc=10 time=86.21s
2025-10-27 17:59:11,111 | RESULT | Process-99 | [PAINLESS] result: status=SAT time=86.21s rc=10
2025-10-27 17:59:11,111 | RESULT | Process-99 | [PAINLESS] Shortcut: SAT at width=150
2025-10-27 17:59:11,112 | RESULT | Process-99 | Time taken: 90.03310704231262 seconds
2025-10-27 17:59:11,324 | INFO | MainProcess | Found a solution 150
2025-10-27 17:59:11,324 | INFO | MainProcess | [Test k=326, w=150] Time: 90.25 seconds
2025-10-27 17:59:13,882 | INFO | Process-100 | Number of variables: 510304
2025-10-27 17:59:13,883 | INFO | Process-100 | Number of clauses: 2394508
2025-10-27 17:59:15,703 | INFO | Process-100 | CNF written to cnf/v2/Q_n494_k326/Q_n494_k326_w151.cnf
2025-10-27 17:59:15,704 | INFO | Process-100 | [PAINLESS] Running: ./painless/build/release/painless_release -c=4 -solver=cckk -no-model cnf/v2/Q_n494_k326/Q_n494_k326_w151.cnf
2025-10-27 18:00:09,650 | INFO | Process-100 | [PAINLESS] status=SAT rc=10 time=53.95s
2025-10-27 18:00:09,651 | RESULT | Process-100 | [PAINLESS] result: status=SAT time=53.95s rc=10
2025-10-27 18:00:09,651 | RESULT | Process-100 | [PAINLESS] Shortcut: SAT at width=151
2025-10-27 18:00:09,652 | RESULT | Process-100 | Time taken: 58.32443380355835 seconds
2025-10-27 18:00:09,849 | INFO | MainProcess | Found a solution 151
2025-10-27 18:00:09,850 | INFO | MainProcess | [Test k=326, w=151] Time: 58.52 seconds
2025-10-27 18:00:11,931 | INFO | Process-101 | Number of variables: 510304
2025-10-27 18:00:11,932 | INFO | Process-101 | Number of clauses: 2396841
2025-10-27 18:00:13,507 | INFO | Process-101 | CNF written to cnf/v2/Q_n494_k326/Q_n494_k326_w152.cnf
2025-10-27 18:00:13,508 | INFO | Process-101 | [PAINLESS] Running: ./painless/build/release/painless_release -c=4 -solver=cckk -no-model cnf/v2/Q_n494_k326/Q_n494_k326_w152.cnf
2025-10-27 18:01:36,910 | INFO | Process-101 | [PAINLESS] status=SAT rc=10 time=83.40s
2025-10-27 18:01:36,910 | RESULT | Process-101 | [PAINLESS] result: status=SAT time=83.40s rc=10
2025-10-27 18:01:36,911 | RESULT | Process-101 | [PAINLESS] Shortcut: SAT at width=152
2025-10-27 18:01:36,911 | RESULT | Process-101 | Time taken: 87.05792760848999 seconds
2025-10-27 18:01:37,133 | INFO | MainProcess | Found a solution 152
2025-10-27 18:01:37,134 | INFO | MainProcess | [Test k=326, w=152] Time: 87.28 seconds
2025-10-27 18:01:39,380 | INFO | Process-102 | Number of variables: 510304
2025-10-27 18:01:39,381 | INFO | Process-102 | Number of clauses: 2399174
2025-10-27 18:01:41,094 | INFO | Process-102 | CNF written to cnf/v2/Q_n494_k326/Q_n494_k326_w153.cnf
2025-10-27 18:01:41,095 | INFO | Process-102 | [PAINLESS] Running: ./painless/build/release/painless_release -c=4 -solver=cckk -no-model cnf/v2/Q_n494_k326/Q_n494_k326_w153.cnf
2025-10-27 18:01:54,293 | INFO | Process-102 | [PAINLESS] status=SAT rc=10 time=13.20s
2025-10-27 18:01:54,294 | RESULT | Process-102 | [PAINLESS] result: status=SAT time=13.20s rc=10
2025-10-27 18:01:54,294 | RESULT | Process-102 | [PAINLESS] Shortcut: SAT at width=153
2025-10-27 18:01:54,295 | RESULT | Process-102 | Time taken: 17.15830945968628 seconds
2025-10-27 18:01:54,510 | INFO | MainProcess | Found a solution 153
2025-10-27 18:01:54,511 | INFO | MainProcess | [Test k=326, w=153] Time: 17.38 seconds
2025-10-27 18:01:56,804 | INFO | Process-103 | Number of variables: 510304
2025-10-27 18:01:56,805 | INFO | Process-103 | Number of clauses: 2401507
2025-10-27 18:01:58,462 | INFO | Process-103 | CNF written to cnf/v2/Q_n494_k326/Q_n494_k326_w154.cnf
2025-10-27 18:01:58,464 | INFO | Process-103 | [PAINLESS] Running: ./painless/build/release/painless_release -c=4 -solver=cckk -no-model cnf/v2/Q_n494_k326/Q_n494_k326_w154.cnf
2025-10-27 18:04:15,222 | INFO | Process-103 | [PAINLESS] status=SAT rc=10 time=136.76s
2025-10-27 18:04:15,222 | RESULT | Process-103 | [PAINLESS] result: status=SAT time=136.76s rc=10
2025-10-27 18:04:15,222 | RESULT | Process-103 | [PAINLESS] Shortcut: SAT at width=154
2025-10-27 18:04:15,222 | RESULT | Process-103 | Time taken: 140.7090744972229 seconds
2025-10-27 18:04:15,433 | INFO | MainProcess | Found a solution 154
2025-10-27 18:04:15,434 | INFO | MainProcess | [Test k=326, w=154] Time: 140.92 seconds
2025-10-27 18:04:17,788 | INFO | Process-104 | Number of variables: 510304
2025-10-27 18:04:17,789 | INFO | Process-104 | Number of clauses: 2403840
2025-10-27 18:04:19,463 | INFO | Process-104 | CNF written to cnf/v2/Q_n494_k326/Q_n494_k326_w155.cnf
2025-10-27 18:04:19,464 | INFO | Process-104 | [PAINLESS] Running: ./painless/build/release/painless_release -c=4 -solver=cckk -no-model cnf/v2/Q_n494_k326/Q_n494_k326_w155.cnf
2025-10-27 18:05:51,798 | INFO | Process-104 | [PAINLESS] status=SAT rc=10 time=92.33s
2025-10-27 18:05:51,799 | RESULT | Process-104 | [PAINLESS] result: status=SAT time=92.33s rc=10
2025-10-27 18:05:51,799 | RESULT | Process-104 | [PAINLESS] Shortcut: SAT at width=155
2025-10-27 18:05:51,799 | RESULT | Process-104 | Time taken: 96.36236763000488 seconds
